SalesID,OrderID,ProductID,CustomerID,RegionID,Quantity,SalesAmount,SalesDate
1785,1448,1,85,2,9,46757,2022-05-15
1786,1457,1,89,39,11,36187,2022-03-25
1787,1353,4,77,38,11,26200,2022-03-15
1788,1132,2,20,28,10,918,2024-02-01
1789,1218,8,25,12,6,41411,2024-02-22
1790,1268,8,70,9,17,39134,2022-05-04
1791,1026,1,41,40,11,22325,2022-03-27
1792,1486,8,27,24,16,27841,2023-10-02
1793,1287,2,23,40,12,35633,2022-11-16
1794,1305,5,95,17,4,1321,2023-12-31
1795,1065,7,100,40,16,11943,2023-12-06
1796,1257,3,45,21,17,33941,2024-05-09
1797,1028,7,61,35,12,39476,2024-09-27
1798,1037,6,62,44,15,26557,2024-01-19
1799,1153,3,71,39,12,904,2024-06-18
1800,1052,8,53,15,10,35364,2024-01-01
1801,1418,6,20,25,9,42063,2024-02-04
1802,1108,8,16,24,8,44591,2023-10-22
1803,1174,1,90,27,2,44780,2022-11-24
1804,1168,8,1,36,18,33997,2024-08-17
1805,1275,5,79,4,14,12313,2023-12-09
1806,1400,7,65,39,3,2317,2022-04-06
1807,1332,6,13,25,17,46107,2024-11-07
1808,1157,3,17,42,18,45010,2023-03-28
1809,1184,2,21,33,9,33581,2023-04-25
1810,1435,2,38,8,11,49728,2022-02-12
1811,1463,4,53,41,13,34057,2024-01-22
1812,1046,3,88,4,2,8631,2023-01-25
1813,1348,2,8,40,5,32248,2024-01-01
1814,1154,8,59,27,7,16563,2022-06-02
1815,1036,2,90,36,19,32869,2022-03-26
1816,1475,4,44,14,17,30329,2023-03-03
1817,1404,7,45,9,17,17896,2023-12-05
1818,1126,6,43,33,13,12768,2024-09-09
1819,1085,1,45,45,15,25865,2022-03-16
1820,1251,1,85,44,7,45572,2022-03-04
1821,1314,5,19,11,8,31323,2022-12-28
1822,1368,3,76,1,4,13341,2022-06-13
1823,1227,3,77,25,7,17021,2023-05-22
1824,1196,6,18,13,19,27416,2022-02-24
1825,1019,8,5,12,2,39989,2023-09-21
1826,1367,8,76,39,5,40932,2022-05-03
1827,1100,7,28,25,14,42685,2023-05-12
1828,1385,5,70,36,16,31474,2024-06-27
1829,1159,2,52,34,9,14853,2022-08-04
1830,1119,5,51,30,19,33950,2022-02-23
1831,1067,5,94,18,15,25820,2023-01-11
1832,1464,8,85,35,16,41123,2022-05-31
1833,1189,7,98,37,8,45911,2023-01-22
1834,1253,1,18,44,6,20260,2022-10-05
1835,1028,8,89,21,4,39191,2022-12-28
1836,1018,7,13,38,19,11214,2024-06-08
1837,1287,1,14,9,6,42235,2023-03-24
1838,1117,1,92,45,8,24808,2024-01-10
1839,1487,3,52,50,4,49041,2023-07-05
1840,1426,2,64,13,6,15182,2023-08-23
1841,1449,8,12,7,19,1242,2024-09-26
1842,1165,5,42,35,16,42888,2023-03-02
1843,1121,6,92,17,3,35604,2024-03-25
1844,1495,1,45,46,12,23849,2024-11-12
1845,1430,6,84,28,2,17893,2022-06-08
1846,1168,2,36,45,7,38989,2022-06-07
1847,1378,7,94,39,14,29614,2023-06-04
1848,1189,4,34,10,8,4824,2022-11-01
1849,1359,4,98,40,9,8609,2023-12-05
1850,1380,4,60,47,9,36434,2023-01-09
1851,1040,7,40,18,14,7704,2023-01-01
1852,1314,3,7,27,8,47063,2023-11-16
1853,1305,6,51,38,8,36574,2022-06-09
1854,1413,8,21,12,5,15393,2023-04-30
1855,1060,1,5,31,12,46475,2024-03-21
1856,1191,1,11,20,12,20411,2024-09-05
1857,1110,5,42,19,1,34326,2022-08-21
1858,1244,8,69,21,6,42458,2023-10-20
1859,1338,1,85,31,7,34390,2024-06-13
1860,1391,2,56,13,1,10722,2022-02-01
1861,1195,3,26,49,16,24405,2022-12-05
1862,1033,6,82,36,18,21106,2022-03-27
1863,1397,4,83,30,7,11720,2024-08-07
1864,1036,1,2,43,13,38356,2022-11-28
1865,1226,4,7,24,9,49535,2022-03-24
1866,1122,6,67,19,3,3556,2024-09-14
1867,1199,2,35,39,13,34886,2022-06-19
1868,1223,7,52,14,10,11204,2024-12-20
1869,1459,5,7,24,7,42862,2024-08-09
1870,1042,2,77,18,2,33345,2024-01-29
1871,1126,6,31,42,16,2572,2022-06-06
1872,1001,8,94,40,17,23476,2024-03-31
1873,1026,5,83,34,9,9210,2024-10-26
1874,1246,5,93,9,2,32390,2023-11-09
1875,1002,8,60,35,13,30256,2022-08-10
1876,1405,3,61,42,4,26686,2022-03-22
1877,1205,4,99,49,4,31332,2023-05-29
1878,1209,1,24,16,8,33619,2024-10-19
1879,1315,3,18,24,18,48987,2022-02-17
1880,1470,1,5,25,5,30917,2024-01-15
1881,1230,6,54,38,18,25327,2024-09-30
1882,1117,2,9,20,19,15663,2023-01-25
1883,1454,8,97,17,12,34475,2022-09-13
1884,1421,3,26,31,19,35732,2023-09-16
1885,1048,4,16,29,3,7386,2024-09-28
1886,1386,1,99,21,6,49596,2022-10-30
1887,1360,6,17,15,14,21609,2024-04-19
1888,1089,8,13,14,13,29170,2024-02-23
1889,1369,3,4,19,8,40609,2022-10-30
1890,1154,2,96,3,3,25964,2023-09-12
1891,1066,3,47,32,4,32357,2024-05-28
1892,1183,2,86,6,4,39357,2024-07-21
1893,1076,2,78,49,13,35470,2022-07-13
1894,1337,3,61,7,12,5937,2022-05-23
1895,1111,2,93,28,13,13289,2022-05-13
1896,1165,5,48,3,18,16307,2023-12-16
1897,1016,7,21,18,11,40094,2022-03-20
1898,1272,2,89,21,10,18927,2023-12-12
1899,1405,8,9,32,11,10279,2022-05-05
1900,1171,2,82,8,13,36353,2024-09-08
1901,1434,2,19,13,8,21514,2023-12-26
1902,1197,6,61,6,6,47558,2023-10-15
1903,1044,3,36,48,4,16556,2024-07-26
1904,1492,5,19,36,15,26281,2024-07-28
1905,1266,6,42,2,6,14747,2022-02-02
1906,1217,8,61,29,8,49060,2023-11-18
1907,1344,6,18,40,14,31091,2024-08-11
1908,1475,4,93,33,18,9440,2022-10-12
1909,1400,6,92,21,9,41754,2023-11-16
1910,1156,1,84,2,19,45204,2022-01-16
1911,1342,3,56,11,5,8241,2022-03-11
1912,1458,1,80,1,13,26456,2024-03-02
1913,1371,3,95,25,16,15855,2024-01-28
1914,1323,8,100,49,15,10099,2023-12-04
1915,1111,7,88,24,1,12516,2023-06-05
1916,1161,8,35,30,7,41460,2023-03-14
1917,1293,1,33,4,18,34793,2022-08-23
1918,1441,1,87,47,8,48977,2024-07-18
1919,1137,1,18,10,4,29536,2024-03-07
1920,1442,8,66,28,7,11767,2024-02-12
1921,1089,8,19,49,17,3908,2024-03-24
1922,1237,4,82,34,1,47329,2023-06-27
1923,1071,7,63,48,9,42238,2022-08-26
1924,1346,6,25,11,5,6509,2024-11-07
1925,1141,8,75,5,14,41450,2022-11-18
1926,1240,4,99,46,3,14201,2022-03-28
1927,1251,8,60,43,10,31634,2022-03-30
1928,1087,1,46,22,19,26625,2023-08-24
1929,1009,7,31,35,10,8544,2022-01-18
1930,1069,2,48,23,17,48112,2022-04-19
1931,1482,8,30,38,11,18406,2023-04-22
1932,1463,5,17,32,11,24479,2023-09-03
1933,1066,4,55,32,11,3373,2022-10-03
1934,1308,7,46,23,13,31622,2023-08-29
1935,1075,1,4,14,16,6690,2022-02-17
1936,1079,6,22,25,7,16786,2024-05-02
1937,1410,8,94,36,10,49389,2024-03-29
1938,1351,7,76,29,12,9224,2023-06-19
1939,1008,2,33,5,14,48334,2022-03-07
1940,1157,5,32,13,6,36583,2024-12-01
1941,1233,8,69,14,18,15206,2023-03-26
1942,1364,6,64,40,16,2845,2023-01-19
1943,1131,3,72,34,6,30577,2023-04-26
1944,1087,1,17,9,2,31211,2024-07-28
1945,1274,3,16,23,7,28404,2022-08-17
1946,1337,1,61,1,9,6336,2023-07-29
1947,1288,2,78,8,5,9935,2024-10-24
1948,1310,8,88,11,11,7529,2024-09-11
1949,1091,4,99,26,16,25522,2024-05-13
1950,1376,5,61,12,10,13832,2024-12-29
1951,1461,3,59,49,6,21778,2022-08-23
1952,1446,5,18,38,4,26476,2023-12-21
1953,1127,2,33,41,7,10801,2024-08-05
1954,1414,2,11,31,5,6293,2022-11-12
1955,1145,8,90,38,1,16520,2023-06-30
1956,1194,5,37,10,17,27597,2023-10-31
1957,1337,2,97,27,16,16800,2023-04-24
1958,1384,2,39,24,13,7086,2024-06-21
1959,1051,5,21,37,2,40021,2023-08-06
1960,1329,6,88,1,3,35473,2022-09-30
1961,1444,6,25,44,15,33958,2024-09-10
1962,1222,8,72,47,5,36078,2022-09-23
1963,1453,6,4,19,15,4699,2022-03-08
1964,1244,8,29,15,15,20305,2022-07-18
1965,1187,8,5,7,11,23647,2024-07-09
1966,1372,4,18,4,1,19645,2024-06-06
1967,1125,2,84,19,13,7176,2023-03-01
1968,1048,5,46,18,13,26033,2022-06-22
1969,1439,4,58,4,14,11124,2023-11-11
1970,1487,3,84,40,3,25969,2023-04-12
1971,1256,6,28,40,8,20538,2023-08-11
1972,1176,3,34,1,18,40009,2022-09-28
1973,1160,5,64,40,14,15278,2024-07-04
1974,1296,4,4,50,2,8178,2024-02-07
1975,1156,4,77,20,18,22511,2022-08-11
1976,1284,3,90,34,11,49970,2024-02-28
1977,1269,7,19,15,9,18335,2022-07-10
1978,1110,5,14,38,9,37134,2024-07-25
1979,1148,8,83,40,4,40165,2022-12-10
1980,1440,5,72,29,12,15699,2024-01-21
1981,1361,8,8,12,11,12185,2024-11-16
1982,1037,8,19,12,5,15889,2022-08-21
1983,1088,6,92,35,6,6208,2023-09-03
1984,1425,7,6,3,16,45163,2022-06-07
1985,1492,4,45,35,18,1341,2023-11-07
1986,1097,5,76,8,17,20888,2022-07-29
1987,1395,8,95,38,4,3352,2024-11-10
1988,1446,6,68,22,19,43654,2022-08-16
1989,1143,4,4,35,10,43667,2022-05-26
1990,1492,7,37,38,10,35869,2023-01-12
1991,1179,1,69,31,8,39101,2024-01-29
1992,1054,6,42,35,10,5933,2024-10-29
1993,1494,3,33,21,4,31224,2024-02-28
1994,1196,3,37,3,7,12371,2022-04-10
1995,1492,8,41,13,6,45421,2023-07-13
1996,1493,4,26,50,17,44896,2023-12-27
1997,1278,1,61,28,8,17725,2024-09-30
1998,1375,4,65,13,4,30044,2024-12-28
1999,1100,8,73,17,5,5024,2024-08-26
2000,1387,5,8,19,6,38260,2023-04-05
